#{"t_start": 1751079995.4536185, "env_id": "None"}
r,l,t
2404.29025,18,790.199612
2895.763261,20,790.52285
2346.510197,18,790.761149
1966.787037,16,790.978498
2727.233803,18,791.232882
2602.816862,19,791.477833
2574.363771,18,791.7223
2409.935523,17,791.977541
2187.971085,17,792.230299
2856.538697,20,792.496819
2955.826604,19,792.751941
2777.434113,19,793.018713
1939.29712,16,793.269753
2384.06322,18,793.563487
2960.061627,19,793.821649
2247.965851,17,794.053841
1585.515963,15,794.256187
2409.190397,18,794.492144
2703.604054,18,794.755031
2420.720313,18,794.994653
3186.718458,20,795.257028
1782.519965,16,795.479436
2191.486978,17,795.717335
1597.891848,15,795.931657
1899.365538,16,796.153289
2581.091268,18,796.276471
2287.115047,17,796.286603
2445.76175,18,796.297938
3204.485085,20,796.308114
2210.00617,17,796.317253
1957.740067,18,796.622354
1739.691814,16,796.844903
3007.665698,20,797.090988
1762.720122,15,797.30416
2337.766226,18,797.538019
2550.52051,19,797.790505
2346.465021,18,798.036855
-1850.904313,20,798.310498
2359.784063,18,798.61347
2330.478304,18,798.867685
2558.959584,18,799.099372
1498.175364,15,799.3236
1961.310205,16,799.53629
2742.087186,19,799.800708
3043.040464,20,800.04968
2602.22961,18,800.29599
2882.056948,20,800.566264
2269.468306,18,800.816758
2172.361579,16,801.013478
2612.822885,19,801.274037
2489.182414,18,801.519254
2252.310223,17,801.753613
-1716.122285,21,802.047466
-1780.48919,21,802.334405
1706.794388,16,802.557943
2734.803202,19,802.809862
2594.229824,18,803.046369
2094.746159,17,803.278625
2725.272357,18,803.57843
1653.765327,15,803.81033
2629.701219,19,804.06325
2251.818036,17,804.310296
2894.367655,19,804.577039
2910.778607,19,804.851087
2632.631147,18,805.10981
2850.697221,19,805.382313
3019.476876,19,805.650022
-1730.160423,20,805.944207
-1988.342233,19,806.231833
2531.627042,18,806.485111
2086.079669,16,806.70928
2960.366303,19,806.960711
2276.218823,17,807.187139
2728.326795,18,807.410359
2912.934533,19,807.665129
2186.193698,17,807.90953
2828.078289,19,808.164251
3057.48406,20,808.426877
2483.68782,18,808.710046
2521.3906,18,809.028104
2777.36784,19,809.302193
3012.850722,19,809.566472
3019.332303,20,809.832779
1874.310079,16,810.052663
2147.796674,16,810.26841
2503.504113,18,810.327895
1841.160265,16,810.337607
3132.873299,20,810.347737
2753.239399,19,810.352857
-1776.041135,19,810.364235
2292.236112,19,810.622687
2808.070537,19,810.879853
-1910.949229,20,811.154643
2896.848789,20,811.434895
2770.580844,18,811.678786
1948.102439,16,811.90248
1801.642257,16,812.113088
2269.376561,17,812.349019
2378.231149,18,812.60486
1118.527301,13,812.778375
2830.656324,19,813.044344
2951.796619,20,813.309469
1546.906758,15,813.510297
2152.784791,16,813.738245
2806.719234,18,814.039172
-1974.105935,20,814.322309
2410.018793,18,814.567451
2052.346224,17,814.798328
2552.99323,18,815.051386
1732.775253,15,815.24516
2549.940454,19,815.505712
2178.401553,17,815.741956
2160.604022,16,815.964167
2472.745424,17,816.200308
2426.885528,18,816.454638
-1449.983361,21,816.760023
2298.037863,17,816.983841
3001.546422,19,817.241918
1670.126863,16,817.451011
2011.306315,17,817.685029
2489.263614,18,817.941594
2377.379435,17,818.173738
2078.085436,17,818.393318
2100.635331,16,818.615345
3268.888501,20,818.892439
2283.484946,17,819.116152
2933.833033,19,819.380029
-1968.36188,20,819.662817
2511.486458,18,819.910418
1979.737938,16,820.122469
2735.751748,19,820.387194
1311.979253,14,820.666565
3022.776216,20,820.963442
2610.620138,19,821.221549
-2062.26136,19,821.475502
1501.317424,15,821.668923
-1786.42373,21,821.954167
1844.40757,16,822.170623
2293.345422,17,822.402767
2525.103077,18,822.687844
2358.768986,18,822.941054
2325.483176,17,823.17237
2099.010122,17,823.420203
1711.024931,16,823.642602
2244.271232,17,823.888305
2151.52206,16,824.106059
2145.257625,17,824.339104
2402.69755,18,824.357122
2650.620058,19,824.368054
2248.343433,17,824.370125
2331.576904,17,824.383992
2352.597748,18,824.679021
2259.064362,17,824.923657
2686.172817,19,825.223884
2388.157422,18,825.497553
1749.491451,15,825.709413
3123.150168,20,826.013635
-1763.558027,20,826.293664
2699.605711,18,826.547436
2171.22761,17,826.797051
2922.138702,19,827.149769
1728.400472,16,827.371479
1586.31539,15,827.584808
2004.740512,16,827.81299
2113.023608,17,828.097127
2820.411864,19,828.381656
2467.43226,17,828.660243
1896.10535,16,828.884346
2653.345382,18,829.145779
1550.85116,15,829.362254
1722.03596,16,829.593774
3003.162543,20,829.853955
1683.103736,16,830.086227
-1546.964473,21,830.373726
-2048.417724,20,830.638053
2328.212542,17,830.859233
2435.698508,18,831.147869
1880.21869,16,831.373244
2415.525603,18,831.617832
-1835.789132,20,831.892524
-1843.621485,20,832.278482
2418.117957,17,832.525318
2648.008484,18,832.762762
-1755.346219,20,833.019084
2403.446087,17,833.265799
2182.310357,17,833.498874
2395.999595,17,833.732695
1921.210312,16,833.926026
2254.326008,17,834.17005
1719.774906,15,834.372894
3118.145621,20,834.645511
2895.47614,19,834.902329
2089.182428,16,835.126412
2125.583519,17,835.35098
-1758.170835,21,835.635386
2876.9776,20,835.90044
2178.829154,17,836.134795
1884.885197,16,836.361075
2341.325148,18,836.605886
2458.281527,18,836.85835
2821.391272,19,837.1157
2304.218638,17,837.413244
-1627.387348,20,837.676163
-1593.778756,22,837.976411
1848.178347,15,838.200425
2657.894258,18,838.440265
2659.6453,18,838.676397
2690.120618,18,838.730071
1861.105287,16,838.73885
2287.013013,17,838.748148
2386.716844,17,838.748148
2094.944419,17,838.764862
1164.93392,15,838.979933
3142.543981,20,839.256673
2001.919255,16,839.480958
3062.331722,20,839.754424
1613.256443,15,839.960682
2299.124731,17,840.195324
2127.656783,16,840.4196
2008.204961,16,840.64374
-2034.868737,20,840.906924
1541.707477,15,841.120142
2682.831145,18,841.376415
1417.385897,15,841.58001
2410.081245,18,841.813336
2517.181064,18,842.056616
1976.667338,16,842.301646
2130.637837,16,842.614647
2315.364131,18,842.845638
2119.249021,17,843.306076
1951.085616,16,844.135771
2874.833934,19,844.445363
1702.719397,15,844.661481
1916.656842,16,844.915443
2110.323461,17,845.146898
1803.137481,16,845.400404
-1865.858286,19,845.648328
2694.043271,19,845.949317
2357.578821,17,846.218915
-1503.482798,21,846.534591
2528.001567,18,846.803846
-1831.774018,20,847.167615
-1901.042817,20,847.536339
2597.069315,18,847.861863
2163.23024,17,848.128592
2559.912786,18,848.39105
2707.784053,18,848.706363
2228.008676,17,848.922482
2168.299605,17,849.208167
2239.706005,17,849.455051
2638.509029,18,849.72412
2069.42646,17,849.990041
2560.282382,19,850.339918
-1983.070342,20,850.641661
2743.297585,19,850.939306
1610.740789,15,851.164473
2523.303198,17,851.440477
2645.038849,18,851.728952
2361.768602,17,852.025581
2216.835029,18,852.294562
1875.23735,16,852.54151
2634.361856,18,852.898006
2075.361564,17,853.127476
2436.270409,18,853.398583
2615.038628,19,853.655535
2873.630793,19,853.971594
2044.985488,16,854.171053
2762.496018,19,854.434984
2978.167305,19,854.738199
2487.631984,18,854.748312
-1769.01543,20,854.758723
2309.734453,17,854.802964
2662.399718,18,854.822133
2636.366579,19,854.836984
2694.050436,18,855.118625
3111.469718,20,855.456459
2392.328775,18,855.743446
2292.023384,17,856.006121
2108.618232,17,856.278397
2199.629516,17,856.565166
2602.979093,18,856.80885
2616.916692,18,857.042191
1493.158972,15,857.266299
2840.614068,19,857.490866
2404.041209,18,857.773578
1730.562929,15,858.011046
2354.01388,17,858.256786
2875.950808,19,858.510445
2221.659991,17,858.734162
1928.375296,16,858.946105
2286.37572,17,859.181678
3179.40289,21,859.486917
2243.409463,17,859.741127
2476.623256,18,859.993662
2619.869867,18,860.252026
-1963.40872,20,860.534711
2656.305571,19,860.780099
2346.574454,18,861.02114
3043.855476,19,861.273811
2622.001525,19,861.520283
1621.969581,15,861.724744
1738.995013,16,861.92826
2733.343619,19,862.192903
2373.438823,17,862.40683
2500.694768,18,862.661911
2001.310497,16,862.882976
2636.283432,18,863.163846
2070.165379,16,863.393573
2101.86329,17,863.624795
2412.838992,18,863.856719
2402.552116,17,864.080755
2044.523495,16,864.294557
1830.867192,16,864.510995
2630.144423,18,864.773581
1875.734352,16,865.011662
2232.019778,18,865.259365
2037.407939,16,865.480647
2545.821956,19,865.728583
2716.600705,18,865.990708
2382.593103,17,866.234314
2429.5208,18,866.477927
2488.504709,18,866.72466
2060.591709,17,866.957587
3029.577398,19,867.218539
1772.152073,16,867.434019
2790.137629,19,867.687855
1341.943136,14,867.930889
2604.295872,19,868.256847
2210.412145,17,868.492592
2631.342363,18,868.738625
2410.980553,17,868.981982
2478.664647,18,869.036564
2357.995325,17,869.046564
2144.311099,16,869.052547
2263.442775,17,869.065624
2464.785889,18,869.066282
2044.991332,17,869.298164
1585.002651,15,869.514271
2267.966396,17,869.767632
1996.081453,16,869.9921
2098.941684,16,870.217138
1856.648545,15,870.413914
3316.693088,20,870.692552
2379.811431,17,870.928033
2380.39995,18,871.170213
2739.310936,19,871.427872
2185.889203,16,871.642642
2760.782815,19,871.896201
2350.617987,17,872.129708
1488.09112,16,872.342511
2048.257614,17,872.577187
2225.505106,17,872.801198
2968.352727,20,873.07715
2051.215972,16,873.348508
1844.130118,15,873.580013
2625.772135,19,873.847588
2909.234847,20,874.113337
1739.791856,16,874.330481
1566.376244,15,874.547723
2388.390224,18,874.798872
2453.698542,18,875.030854
2338.987367,18,875.277797
3233.808608,20,875.548583
2983.91492,19,875.815969
2457.538267,17,876.05421
3022.532506,19,876.309021
2047.563721,16,876.522532
2431.116554,18,876.766145
2381.658511,17,876.998903
2041.139276,16,877.222894
1943.517494,16,877.433302
2323.858503,17,877.682105
2048.476045,17,877.915476
2770.336481,19,878.169493
2414.057581,18,878.461838
2707.230314,19,878.797254
2347.697351,17,879.044233
1883.183702,16,879.261855
3064.753706,20,879.549759
2364.414189,18,879.814925
2099.50613,17,880.048931
2377.731534,18,880.298885
2935.932571,19,880.545332
1552.19091,15,880.761306
2866.868994,19,881.027232
2923.683606,19,881.260138
2724.93352,19,881.525972
2217.229633,17,881.761099
2401.729258,18,882.016835
2403.620325,17,882.239258
1662.20922,15,882.442276
2534.94213,18,882.726243
2371.667451,18,882.981363
2422.958028,18,883.055864
2580.730322,19,883.066283
2404.325375,17,883.071173
2803.75424,19,883.08415
2019.796722,16,883.092382
2493.386174,20,883.378406
2716.814221,18,883.680852
1329.096293,14,883.880884
2027.094061,16,884.115295
2899.183693,20,884.38324
2349.451147,18,884.635499
2683.789745,19,884.898679
2791.576692,19,885.152632
2344.287797,17,885.368677
2813.1025,19,885.637991
2952.229707,19,885.885626
2080.352573,17,886.117784
2899.016682,19,886.381613
2754.696891,18,886.637301
2403.793505,18,886.892637
2105.801053,17,887.116074
-1840.103657,20,887.380772
2922.201001,19,887.654801
2669.508728,18,887.918813
2531.99085,18,888.141536
2398.73205,17,888.376146
2440.428427,17,888.599642
3084.944195,19,888.966261
2627.577766,18,889.211643
2371.473103,18,889.465026
2146.349439,17,889.700596
2687.600948,18,889.983618
2249.876147,18,890.271806
2749.876151,18,890.519282
1446.782948,15,890.7676
1811.790573,15,890.974324
2816.6626,19,891.244375
1887.268702,16,891.485049
2909.560931,20,891.763682
-1645.30491,21,892.046108
2382.728383,17,892.318707
2804.973721,18,892.561641
2757.158394,18,892.804605
2461.974386,18,893.032593
2103.753408,17,893.305962
2101.87042,17,893.606942
1922.872315,16,893.889831
2913.95472,19,894.206772
3068.182474,19,894.481252
2161.862083,17,894.738309
-1709.075935,21,895.022814
3067.39872,19,895.269792
2452.007566,18,895.507917
2641.87044,19,895.754949
1778.38482,16,895.970982
2095.720125,16,896.192726
2721.49815,18,896.439977
2349.627308,18,896.69854
2184.331778,18,896.942619
2985.522265,19,897.201609
2481.962852,18,897.380234
3014.342961,19,897.380234
2988.694029,19,897.401683
2963.047889,19,897.412522
2860.598511,20,897.417193
2403.420919,18,897.695832
2693.655032,19,897.951095
2148.801119,16,898.164918
2498.704519,18,898.414487
2938.712846,19,898.661892
2647.825701,19,898.930692
2371.643975,17,899.259588
2473.75701,18,899.544563
1871.732472,16,899.763887
2357.477546,18,900.017344
2380.623624,18,900.270274
2382.363415,18,900.555207
2376.181858,17,900.780725
3086.329364,19,901.03632
2390.855449,18,901.28834
-2105.710328,19,901.553919
2592.941642,18,901.800082
2191.238342,17,902.040965
2404.791693,17,902.270998
2022.478356,17,902.494725
2100.620178,17,902.717851
1272.566752,14,902.901202
1894.637676,16,903.13441
2468.973041,18,903.3794
1433.627794,15,903.591563
1972.770931,16,903.808692
2239.401052,17,904.040612
2261.173167,17,904.338021
2575.989127,19,904.608661
2796.296151,19,904.86241
2351.631916,18,905.116691
2517.1274,19,905.373028
-2023.385649,19,905.626575
2530.593202,18,905.870069
2343.272654,17,906.105965
2432.736186,18,906.368748
2779.182621,19,906.62405
2692.182394,18,906.858361
2768.110892,19,907.104237
2162.622195,17,907.352484
2151.406601,16,907.568158
2583.775567,18,907.831412
2457.01869,18,908.065717
2482.348805,18,908.320314
1978.84057,17,908.544264
2544.575522,18,908.788457
2182.724314,17,909.021037
2944.770223,19,909.34832
2393.826138,18,909.617661
2970.163002,20,909.911586
2393.190769,18,910.176702
2024.734744,17,910.461608
2120.372616,17,910.693066
2686.777559,18,910.992172
2794.054114,19,911.247108
-2007.396295,19,911.532746
2396.289051,18,911.665839
2640.832654,18,911.665839
2923.702707,19,911.685907
2595.386026,18,911.701281
3535.569811,21,911.718308
1609.095103,16,911.948741
2759.859365,18,912.249089
-2014.988065,19,912.507734
3053.824682,19,912.854202
2181.975435,16,913.101287
2741.874277,19,913.455427
1542.493996,15,913.715491
1730.972126,16,913.96284
2508.548075,18,914.278238
2547.740355,18,914.651352
-1984.131762,20,915.017329
1713.198647,15,915.25022
2094.243346,16,915.488369
2662.107998,18,915.766415
2521.13697,18,916.019934
1613.334004,15,916.236326
3045.810177,20,916.537531
2929.185693,19,916.811998
2159.685697,17,917.066599
2409.472066,18,917.337718
2260.090106,17,917.65499
2890.621145,19,917.943407
2817.846424,20,918.223892
-1805.857076,21,918.540295
2283.022372,17,918.787283
2733.300884,18,919.052834
2319.882838,17,919.335825
-2098.724144,20,919.683273
2524.50379,18,919.936565
2787.720797,19,920.221185
2038.037972,16,920.483766
2872.304075,19,920.753399
1745.039051,16,921.02166
2568.404442,18,921.272593
1835.853414,16,921.543258
-1876.267651,19,921.790735
2356.276956,17,922.006973
2712.871632,19,922.261744
2379.708905,17,922.489715
2931.158723,19,922.753905
2216.55309,17,922.97805
-1739.737654,20,923.254089
2859.333916,20,923.508313
1867.498663,15,923.710957
1639.423454,15,923.945367
2286.662038,17,924.177182
1633.024399,15,924.384071
2696.386437,18,924.656397
2709.025772,19,925.028248
2130.774386,16,925.244685
2612.738056,18,925.513711
2684.93192,19,925.76118
2820.094039,19,926.014961
2785.28128,18,926.275293
1953.452167,16,926.497354
1867.3668,15,926.691845
2707.077309,19,926.854794
2024.756019,16,926.864925
2180.455776,16,926.877577
2169.654369,16,926.886159
2451.734526,17,926.893784
2414.433865,18,927.136588
2182.983479,17,927.362106
2403.851656,17,927.585438
2477.032586,18,927.819627
-1602.116049,21,928.104517
2062.461091,16,928.329814
2566.605521,18,928.572577
2179.413947,17,928.79847
2438.677202,17,929.019898
2203.018386,17,929.24548
2500.109649,18,929.48888
1838.143524,15,929.712533
2463.964845,17,930.020735
2805.862158,19,930.432563
2061.510872,17,930.785865
1678.530238,15,931.086453
1944.293701,16,931.389064
2687.409557,18,931.718217
-1806.073087,20,932.035669
2133.891114,16,932.288166
1872.88916,15,932.521374
2716.057134,19,932.824938
2685.328581,18,933.118263
1698.166242,15,933.361115
1863.571173,16,933.631383
3176.938826,20,933.947618
2860.783156,19,934.242531
2062.067928,17,934.557797
1785.730741,16,934.822543
2019.909499,16,935.140453
1855.396249,16,935.424448
1783.439716,15,935.678566
1520.929859,15,935.911532
2368.263418,17,936.186152
2118.025596,17,936.450268
2384.153106,17,936.71498
2762.537954,18,936.997181
2292.270955,17,937.280613
2048.032216,16,937.537009
2763.688803,19,937.847306
2725.774017,19,938.189247
2833.40074,20,938.50403
2667.840507,19,938.826735
2841.455276,19,939.100746
1837.080966,16,939.325126
2899.983074,19,939.569862
2775.185621,19,939.834245
2471.074648,18,940.105033
1762.258212,16,940.386375
2338.021119,18,940.608452
2156.138594,17,940.860385
-2021.085355,19,941.109269
2352.717147,18,941.371926
2386.118711,17,941.625091
1923.246263,16,941.85695
2388.533657,18,942.141037
2739.105164,18,942.406838
1962.361165,16,942.57105
-2034.486368,19,942.587733
1970.894914,16,942.597789
1531.820778,15,942.604625
2180.117288,17,942.608175
2353.813416,18,942.854132
2436.496539,18,943.096011
2197.175107,17,943.341083
2689.258704,18,943.59559
1892.425511,16,943.808173
3073.851539,21,944.092422
2643.633225,18,944.360054
2086.508829,17,944.594683
2076.039152,16,944.807733
2866.05416,20,945.072739
2386.051635,18,945.375781
2729.899103,19,945.6506
1589.093984,15,945.864736
2441.41824,17,946.087554
-1808.062188,20,946.366107
2701.014129,18,946.614224
2064.409999,16,946.835477
2065.39944,17,947.070797
3055.751627,20,947.348343
1883.444968,16,947.570875
2918.425907,19,947.827111
2839.864629,20,948.121466
2414.561144,17,948.366341
3134.123168,20,948.630898
2823.422615,19,948.884659
3071.115322,20,949.129547
2190.447516,17,949.363065
1965.185162,16,949.576572
2596.369303,19,949.840272
1976.54048,17,950.085418
2561.195757,18,950.350462
2438.27399,18,950.715337
2441.445112,18,950.95857
2468.841276,18,951.205862
3228.314604,21,951.4742
1480.885984,15,951.675295
2667.760628,19,951.900289
2031.73768,17,952.123377
-2113.809783,20,952.391605
2601.127644,18,952.640009
1993.596436,16,952.847244
2042.347146,17,953.047879
2958.073159,19,953.326922
2066.160381,17,953.568834
2646.234163,19,953.823675
3032.257839,19,954.108585
3107.862621,20,954.375269
2638.340914,18,954.610644
-2047.102972,20,954.884705
2377.228999,17,955.118245
2968.516784,20,955.400676
2081.590052,17,955.687704
3172.533326,20,955.992884
-1902.155199,20,956.316669
2648.155097,18,956.619154
1838.897792,16,956.660131
2716.227487,18,956.669774
2304.791109,17,956.678774
2639.624084,18,956.685642
2252.78337,17,956.694486
2560.46461,19,956.984523
2347.558673,17,957.23169
2726.798065,18,957.470043
2392.71936,17,957.748751
2201.202406,16,957.977086
2964.46977,19,958.233892
2881.251846,19,958.521545
2631.894451,18,958.798362
2462.32446,18,959.068493
2229.516083,17,959.317618
-1525.383837,21,959.63393
2524.724844,18,959.918864
2265.13509,18,960.203481
3395.008556,21,960.505732
2632.376549,18,960.790172
2659.641217,19,961.175618
1738.257841,16,961.400344
3110.557774,21,961.703589
-1636.3521,20,961.967863
2498.361574,18,962.22635
2498.853268,18,962.471882
2389.364182,18,962.713607
3439.665062,21,963.001709
2233.469027,18,963.240438
2401.467833,17,963.484304
3102.665122,20,963.747233
2823.885338,19,963.98839
2358.170353,17,964.219911
3224.22029,20,964.490646
-1558.153675,22,964.784857
2510.591709,19,965.049356
2044.607416,17,965.275776
2311.535182,18,965.521145
2099.16723,16,965.760868
2160.30477,16,966.1181
2415.968514,17,966.351846
2094.016933,16,966.576389
2390.314302,18,966.832299
2405.797875,17,967.056916
2693.863084,18,967.312208
2367.198085,17,967.536664
3285.42609,20,967.799697
2680.6634,19,968.064096
2246.496256,17,968.28511
2661.247833,19,968.550314
2835.600959,19,968.819683
2473.327896,17,969.031971
1994.763633,16,969.287894
1864.071715,16,969.512461
1884.759958,16,969.741402
2769.346204,18,969.986419
1626.528605,15,970.197711
-1509.55642,21,970.495437
2971.410417,19,970.752312
2651.017985,19,971.007203
2753.737953,18,971.054906
2445.66984,18,971.060009
2263.922137,17,971.070142
2375.229824,17,971.078871
2190.477904,17,971.088234
1555.545299,17,971.324109
1320.602178,14,971.527836
2427.539394,17,971.759978
2696.766226,18,972.007783
-1849.942302,20,972.292578
-1771.465407,21,972.567425
2219.95044,17,972.79401
2342.492992,17,973.029079
2140.37388,16,973.340116
1860.818481,16,973.598498
-1738.821349,21,973.887859
3177.916506,20,974.157163
2752.762328,18,974.404092
1800.109156,15,974.604637
2135.919671,17,974.836287
2069.335039,17,975.05779
2788.893131,19,975.341737
3012.245145,19,975.593391
2113.526274,17,975.817327
2869.336706,19,976.112345
2751.667088,18,976.401791
1641.145265,15,976.624769
2437.819913,17,976.899799
2317.051624,17,977.132829
2259.698067,17,977.398007
1741.889244,16,977.622366
2749.076701,19,977.922673
-2095.670118,19,978.17012
2532.530312,18,978.520419
2557.686076,18,978.839264
1999.446655,16,979.071379
2117.996878,17,979.347401
1754.771545,16,979.622003
2388.491878,18,979.869518
2690.302907,18,980.159131
2864.320673,19,980.48568
3179.843754,21,980.796613
3274.197015,21,981.144012
3359.758501,20,981.428
2691.31219,18,981.709862
2247.715013,17,981.954667
2829.255463,20,982.229948
2611.848285,19,982.484328
3004.574745,19,982.786531
2573.094373,19,983.125274
2192.784733,17,983.417876
2815.669408,20,983.825227
2553.335595,18,984.086887
2717.085507,18,984.374125
2337.004136,17,984.6401
2396.018995,18,984.874531
2637.502324,18,985.160335
2741.6342,19,985.460498
2022.572526,16,985.736955
2527.993713,18,986.000397
2309.440678,18,986.242582
2107.441651,17,986.252681
2048.831455,17,986.266678
2659.394392,18,986.275725
2202.793158,17,986.286668
2236.51118,18,986.537831
2408.371997,17,986.812062
2065.062239,17,987.045197
3418.193706,21,987.337102
2926.695079,19,987.634828
3208.6012,20,987.902588
2657.435592,18,988.151663
-1562.284364,21,988.434408
2160.000549,17,988.721178
2587.103207,18,988.989881
2141.975972,17,989.22865
2460.253272,18,989.462935
2139.901045,16,989.689387
2401.148757,17,989.953608
2114.592728,16,990.179238
2099.624423,17,990.422943
1861.814213,15,990.63649
2638.627118,18,990.881502
2609.316496,18,991.136533
2119.406737,16,991.352492
2687.881259,18,991.619469
2861.205295,19,991.932628
2462.699104,18,992.176611
2956.032971,20,992.441843
3161.247116,20,992.716794
1877.50739,16,992.94089
2601.956804,18,993.178963
3372.108973,21,993.451709
2362.891338,18,993.70579
1852.098879,16,993.998411
2640.488462,18,994.25538
2588.618472,18,994.487612
2748.109672,18,994.7349
2491.92187,18,994.988847
1689.937578,15,995.204265
1475.991801,15,995.420395
2660.481259,18,995.674011
2393.636707,18,995.937522
2267.64,17,996.175462
2728.583364,19,996.433789
1762.636546,16,996.661272
-2136.639964,19,996.961988
1840.131766,16,997.177871
2710.253925,19,997.453125
2546.141266,19,997.729373
1746.04126,15,997.986351
2484.33283,18,998.24089
2512.98405,18,998.53578
1550.074572,15,998.910705
2267.373716,18,999.236871
2703.291904,19,999.514114
2063.966726,17,999.735252
2219.302093,17,999.983254
2014.962046,16,1000.215997
2520.088417,18,1000.449606
2741.357472,18,1000.7034
2536.078825,18,1000.85662
2078.277151,16,1000.866866
2482.711709,18,1000.878811
2282.899654,18,1000.888685
3222.730301,20,1000.898403
2144.666664,19,1001.169719
2197.85363,17,1001.400599
2555.999126,18,1001.653923
2017.239941,17,1001.892331
1818.423543,16,1002.137199
2096.115657,17,1002.379134
2765.502941,19,1002.672401
2333.113429,17,1002.90387
1702.312422,16,1003.125654
2583.369832,18,1003.372788
2646.740738,18,1003.619987
2371.348754,18,1003.875973
2326.279674,17,1004.111398
2450.910358,18,1004.357351
2450.259112,17,1004.594131
1692.392255,16,1004.808023
2048.381481,16,1005.032087
2304.154186,18,1005.275168
2942.466329,19,1005.539828
1443.58802,15,1005.751499
2109.741553,16,1005.966487
2478.248109,18,1006.220551
2844.609515,20,1006.489082
2347.298853,17,1006.721116
2713.624765,19,1006.974138
2714.857375,19,1007.256772
2083.481684,17,1007.493177
2972.490042,19,1007.747983
2392.431693,18,1007.982373
2688.423152,18,1008.307561
2453.461269,17,1008.592695
2424.476912,17,1008.824077
2405.559009,18,1009.077926
2624.106506,18,1009.333606
2370.022265,17,1009.557713
2086.282531,16,1009.780501
2661.779297,18,1010.02599
2394.475418,18,1010.287644
1966.60157,16,1010.492675
2448.047151,18,1010.754815
2472.380546,18,1011.002824
2366.673086,17,1011.241821
1520.582496,15,1011.444058
1183.041673,14,1011.638261
2409.584485,18,1011.894039
2698.251089,18,1012.138298
2350.698519,17,1012.373361
2743.566956,19,1012.626525
2210.343471,17,1012.860268
2575.028259,18,1013.105417
2595.184348,18,1013.359168
-1932.850909,20,1013.634237
1865.664339,16,1013.848366
2035.01284,17,1014.092651
2976.310703,19,1014.357074
1584.770988,14,1014.550632
2248.1169,17,1014.785132
3040.710043,20,1014.917599
2557.200822,18,1014.927086
2974.973789,19,1014.936095
2855.427971,19,1014.946082
2950.356464,20,1014.960164
1452.75623,15,1015.173156
3093.226608,20,1015.441486
2404.25019,18,1015.675344
-1694.195083,20,1015.960751
2805.464127,19,1016.240708
3018.038404,20,1016.525917
2116.383374,16,1016.761909
2146.71025,17,1016.994179
1942.410508,16,1017.279162
2646.538945,19,1017.532881
2034.356489,17,1017.779702
2066.226089,17,1018.015047
2401.690136,17,1018.251268
1806.258334,15,1018.454878
2389.78628,17,1018.70067
2759.712089,19,1018.965944
2568.936334,18,1019.221699
2392.026379,18,1019.465391
2483.621313,18,1019.719493
2041.546919,16,1019.951223
2343.988727,18,1020.209083
2271.303472,17,1020.442232
2657.374267,19,1020.707414
2026.166979,17,1020.93117
3019.321297,20,1021.227681
2079.867518,16,1021.441361
2576.220894,18,1021.68398
2524.331107,18,1021.938091
-1538.341244,21,1022.258338
2575.367068,18,1022.658682
2806.227512,19,1022.943184
2699.616383,19,1023.244056
2443.723256,17,1023.522991
2245.524615,17,1023.788247
2517.480134,18,1024.059952
2074.573362,17,1024.287146
2646.484574,19,1024.589532
2716.044488,19,1024.841764
2415.106882,18,1025.10717
2719.027893,18,1025.387822
2061.733756,16,1025.619433
2329.033969,18,1025.857638
2771.333764,19,1026.151719
2571.247594,18,1026.399714
2587.774968,18,1026.643927
1532.373062,15,1026.846915
2104.49,17,1027.106474
2248.329956,17,1027.389915
1819.468162,16,1027.674919
1853.295351,15,1027.891642
2634.722912,18,1028.15477
2130.601211,16,1028.393883
1733.660928,16,1028.607586
2403.605791,17,1028.830732
1877.330066,16,1029.065144
1603.633056,15,1029.270564
2543.622211,18,1029.522124
2164.77411,17,1029.524251
2829.512528,19,1029.538219
2584.837382,18,1029.546699
2318.545504,17,1029.555271
2953.874144,20,1029.563611
2419.171333,18,1029.820031
-1794.09757,20,1030.095389
1965.723983,17,1030.337476
2742.795405,18,1030.583446
-1986.0246,19,1030.833786
2299.405251,18,1031.082309
1934.558682,16,1031.307888
2450.386313,18,1031.563669
2406.540304,17,1031.78802
2786.416482,19,1032.061365
2682.033045,18,1032.306886
2067.143428,17,1032.578621
2562.082289,19,1032.954043
3174.813035,21,1033.251432
1821.000759,16,1033.544162
2470.877934,18,1033.820445
2188.066483,17,1034.051186
2262.802379,17,1034.26822
2071.398233,16,1034.490946
2326.138756,17,1034.754248
3160.683136,20,1035.039495
2261.969705,17,1035.379944
2505.882363,17,1035.636426
2501.71547,18,1035.893339
2280.387513,17,1036.126173
3193.57041,20,1036.412126
2473.343699,18,1036.655917
1870.859639,15,1036.880118
2503.097575,17,1037.116045
2058.966274,17,1037.340587
2711.887937,19,1037.584371
2361.152889,17,1037.888186
1836.836449,16,1038.138956
2472.195165,18,1038.391741
2666.409598,18,1038.647505
2313.570086,17,1038.878449
1623.357673,15,1039.082374
2694.732057,18,1039.33705
2478.180037,18,1039.580972
2908.068563,19,1039.851845
2307.087708,18,1040.098586
2066.449496,17,1040.335494
2511.999388,17,1040.580013
2320.981672,18,1040.825063
2192.647804,17,1041.059922
-2019.26064,19,1041.315194
2784.868885,19,1041.558975
2162.316792,17,1041.81245
